Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.7915        -331.6406    -335.2863       3.6458   386.4
1.7920        -331.6223    -335.2092       3.5869   380.1
1.7925        -331.6055    -335.1710       3.5655   377.9
1.7930        -331.5909    -335.1962       3.6053   382.1
1.7935        -331.5774    -335.2824       3.7050   392.6
1.7940        -331.5645    -335.4098       3.8453   407.5
1.7945        -331.5518    -335.5511       3.9994   423.8
1.7950        -331.5390    -335.6806       4.1415   438.9
1.7955        -331.5268    -335.7791       4.2523   450.6
1.7960        -331.5162    -335.8329       4.3167   457.5
1.7965        -331.5060    -335.8344       4.3284   458.7
1.7970        -331.4973    -335.7897       4.2924   454.9
1.7975        -331.4900    -335.7147       4.2247   447.7
1.7980        -331.4837    -335.6332       4.1495   439.8
1.7985        -331.4798    -335.5715       4.0917   433.6
1.7990        -331.4774    -335.5476       4.0702   431.3
1.7995        -331.4795    -335.5633       4.0838   432.8
1.8000        -331.4838    -335.5855       4.1018   434.7
1.8005        -331.4888    -335.5637       4.0749   431.8
1.8010        -331.4924    -335.4571       3.9646   420.2
1.8015        -331.4938    -335.2653       3.7715   399.7
1.8020        -331.4935    -335.0362       3.5427   375.4
1.8025        -331.4947    -334.8451       3.3504   355.1
1.8030        -331.4989    -334.7470       3.2481   344.2
1.8035        -331.5056    -334.7480       3.2424   343.6
1.8040        -331.5131    -334.8153       3.3022   350.0
1.8045        -331.5204    -334.9042       3.3839   358.6
1.8050        -331.5267    -334.9758       3.4491   365.5
1.8055        -331.5325    -335.0086       3.4761   368.4
1.8060        -331.5378    -334.9978       3.4600   366.7
1.8065        -331.5425    -334.9537       3.4112   361.5
1.8070        -331.5470    -334.8999       3.3529   355.3
1.8075        -331.5519    -334.8642       3.3123   351.0
1.8080        -331.5583    -334.8678       3.3095   350.7
1.8085        -331.5655    -334.9139       3.3485   354.9
1.8090        -331.5736    -334.9889       3.4153   361.9
1.8095        -331.5824    -335.0678       3.4854   369.4
1.8100        -331.5908    -335.1228       3.5321   374.3
1.8105        -331.5992    -335.1366       3.5374   374.9
1.8110        -331.6074    -335.0999       3.4926   370.1
1.8115        -331.6139    -335.0152       3.4013   360.5
1.8120        -331.6188    -334.9102       3.2914   348.8
1.8125        -331.6237    -334.8328       3.2091   340.1
1.8130        -331.6307    -334.8267       3.1960   338.7
1.8135        -331.6402    -334.9011       3.2610   345.6
1.8140        -331.6508    -335.0268       3.3759   357.8
1.8145        -331.6615    -335.1571       3.4956   370.5
1.8150        -331.6712    -335.2540       3.5827   379.7
1.8155        -331.6804    -335.3014       3.6210   383.7
1.8160        -331.6892    -335.3024       3.6132   382.9
1.8165        -331.6979    -335.2743       3.5764   379.0
1.8170        -331.7065    -335.2448       3.5383   375.0
1.8175        -331.7163    -335.2451       3.5288   374.0
1.8180        -331.7271    -335.2977       3.5707   378.4
1.8185        -331.7398    -335.4118       3.6720   389.1
1.8190        -331.7560    -335.5725       3.8165   404.5
1.8195        -331.7746    -335.7345       3.9599   419.7
1.8200        -331.7939    -335.8388       4.0449   428.7
1.8205        -331.8119    -335.8399       4.0280   426.9
1.8210        -331.8279    -335.7327       3.9048   413.8
1.8215        -331.8425    -335.5538       3.7113   393.3
1.8220        -331.8563    -335.3651       3.5088   371.9
1.8225        -331.8715    -335.2307       3.3592   356.0
1.8230        -331.8887    -335.1856       3.2969   349.4
1.8235        -331.9077    -335.2260       3.3183   351.7
1.8240        -331.9277    -335.3168       3.3891   359.2
1.8245        -331.9473    -335.4138       3.4665   367.4
1.8250        -331.9664    -335.4851       3.5187   372.9
1.8255        -331.9847    -335.5178       3.5331   374.4
1.8260        -332.0032    -335.5166       3.5134   372.3
1.8265        -332.0221    -335.4906       3.4685   367.6
1.8270        -332.0412    -335.4493       3.4082   361.2
1.8275        -332.0597    -335.4023       3.3426   354.2
1.8280        -332.0784    -335.3605       3.2821   347.8
1.8285        -332.0963    -335.3357       3.2394   343.3
1.8290        -332.1146    -335.3431       3.2285   342.1
1.8295        -332.1339    -335.3879       3.2540   344.9
1.8300        -332.1544    -335.4601       3.3057   350.3
1.8305        -332.1757    -335.5360       3.3603   356.1
1.8310        -332.1965    -335.5894       3.3928   359.6
1.8315        -332.2166    -335.6030       3.3864   358.9
1.8320        -332.2364    -335.5725       3.3360   353.5
1.8325        -332.2549    -335.5027       3.2478   344.2
1.8330        -332.2718    -335.4106       3.1387   332.6
1.8335        -332.2882    -335.3243       3.0362   321.8
1.8340        -332.3046    -335.2700       2.9654   314.3
1.8345        -332.3219    -335.2569       2.9350   311.0
1.8350        -332.3391    -335.2741       2.9350   311.0
1.8355        -332.3554    -335.3063       2.9508   312.7
1.8360        -332.3715    -335.3445       2.9730   315.1
1.8365        -332.3873    -335.3850       2.9977   317.7
1.8370        -332.4034    -335.4254       3.0220   320.3
1.8375        -332.4194    -335.4577       3.0383   322.0
1.8380        -332.4352    -335.4715       3.0363   321.8
1.8385        -332.4497    -335.4610       3.0113   319.1
1.8390        -332.4634    -335.4329       2.9696   314.7
1.8395        -332.4760    -335.4046       2.9285   310.4
1.8400        -332.4887    -335.3973       2.9086   308.2
1.8405        -332.5021    -335.4233       2.9212   309.6
1.8410        -332.5154    -335.4816       2.9662   314.3
1.8415        -332.5292    -335.5636       3.0344   321.6
1.8420        -332.5441    -335.6500       3.1059   329.2
1.8425        -332.5586    -335.7094       3.1508   333.9
1.8430        -332.5719    -335.7146       3.1428   333.1
1.8435        -332.5826    -335.6599       3.0772   326.1
1.8440        -332.5919    -335.5689       2.9770   315.5
1.8445        -332.6002    -335.4823       2.8821   305.4
1.8450        -332.6098    -335.4384       2.8286   299.8
1.8455        -332.6206    -335.4488       2.8281   299.7
1.8460        -332.6317    -335.4978       2.8661   303.7
1.8465        -332.6422    -335.5576       2.9155   309.0
1.8470        -332.6521    -335.6035       2.9514   312.8
1.8475        -332.6611    -335.6186       2.9575   313.4
1.8480        -332.6694    -335.5962       2.9268   310.2
1.8485        -332.6764    -335.5403       2.8639   303.5
1.8490        -332.6817    -335.4683       2.7866   295.3
1.8495        -332.6864    -335.4092       2.7228   288.6
1.8500        -332.6916    -335.3895       2.6979   285.9
1.8505        -332.6973    -335.4210       2.7237   288.6
1.8510        -332.7038    -335.4962       2.7924   295.9
1.8515        -332.7099    -335.5897       2.8798   305.2
1.8520        -332.7158    -335.6741       2.9583   313.5
1.8525        -332.7201    -335.7264       3.0063   318.6
1.8530        -332.7239    -335.7383       3.0144   319.5
1.8535        -332.7265    -335.7117       2.9852   316.4
1.8540        -332.7283    -335.6597       2.9314   310.7
1.8545        -332.7297    -335.6043       2.8746   304.6
1.8550        -332.7309    -335.5693       2.8384   300.8
1.8555        -332.7330    -335.5713       2.8383   300.8
1.8560        -332.7349    -335.6097       2.8748   304.7
1.8565        -332.7378    -335.6692       2.9314   310.7
1.8570        -332.7405    -335.7203       2.9798   315.8
1.8575        -332.7414    -335.7340       2.9926   317.1
1.8580        -332.7403    -335.7010       2.9607   313.8
1.8585        -332.7381    -335.6368       2.8987   307.2
1.8590        -332.7359    -335.5688       2.8330   300.2
1.8595        -332.7338    -335.5208       2.7870   295.4
1.8600        -332.7319    -335.5069       2.7750   294.1
1.8605        -332.7299    -335.5304       2.8005   296.8
1.8610        -332.7281    -335.5853       2.8572   302.8
1.8615        -332.7263    -335.6552       2.9289   310.4
1.8620        -332.7237    -335.7176       2.9938   317.3
1.8625        -332.7202    -335.7537       3.0334   321.5
1.8630        -332.7153    -335.7556       3.0403   322.2
1.8635        -332.7095    -335.7314       3.0219   320.3
1.8640        -332.7037    -335.6995       2.9958   317.5
1.8645        -332.6982    -335.6747       2.9764   315.4
1.8650        -332.6932    -335.6609       2.9677   314.5
1.8655        -332.6882    -335.6532       2.9650   314.2
1.8660        -332.6823    -335.6429       2.9605   313.8
1.8665        -332.6760    -335.6270       2.9510   312.7
1.8670        -332.6695    -335.6064       2.9370   311.3
1.8675        -332.6628    -335.5813       2.9186   309.3
1.8680        -332.6557    -335.5494       2.8936   306.7
1.8685        -332.6477    -335.5094       2.8617   303.3
1.8690        -332.6389    -335.4677       2.8288   299.8
1.8695        -332.6299    -335.4372       2.8073   297.5
1.8700        -332.6213    -335.4281       2.8068   297.5
1.8705        -332.6124    -335.4394       2.8270   299.6
1.8710        -332.6032    -335.4641       2.8609   303.2
1.8715        -332.5936    -335.4903       2.8967   307.0
1.8720        -332.5829    -335.5059       2.9231   309.8
1.8725        -332.5712    -335.5058       2.9346   311.0
1.8730        -332.5582    -335.4949       2.9367   311.2
1.8735        -332.5445    -335.4903       2.9458   312.2
1.8740        -332.5310    -335.5113       2.9804   315.9
1.8745        -332.5180    -335.5707       3.0527   323.5
1.8750        -332.5058    -335.6637       3.1579   334.7
1.8755        -332.4937    -335.7652       3.2715   346.7
1.8760        -332.4807    -335.8425       3.3618   356.3
1.8765        -332.4664    -335.8684       3.4020   360.5
1.8770        -332.4507    -335.8345       3.3838   358.6
1.8775        -332.4346    -335.7562       3.3216   352.0
1.8780        -332.4188    -335.6636       3.2448   343.9
1.8785        -332.4041    -335.5862       3.1821   337.2
1.8790        -332.3905    -335.5388       3.1483   333.6
1.8795        -332.3770    -335.5204       3.1434   333.1
1.8800        -332.3636    -335.5243       3.1607   335.0
1.8805        -332.3499    -335.5408       3.1910   338.2
1.8810        -332.3357    -335.5620       3.2264   341.9
1.8815        -332.3211    -335.5818       3.2607   345.6
1.8820        -332.3069    -335.5936       3.2867   348.3
