Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.7575        -332.4608    -334.8710       2.4102   255.4
1.7580        -332.4475    -334.9112       2.4637   261.1
1.7585        -332.4323    -334.9423       2.5100   266.0
1.7590        -332.4154    -334.9548       2.5394   269.1
1.7595        -332.3971    -334.9521       2.5550   270.8
1.7600        -332.3780    -334.9459       2.5679   272.1
1.7605        -332.3587    -334.9489       2.5903   274.5
1.7610        -332.3387    -334.9679       2.6292   278.6
1.7615        -332.3183    -335.0032       2.6849   284.5
1.7620        -332.2967    -335.0494       2.7527   291.7
1.7625        -332.2744    -335.0990       2.8246   299.3
1.7630        -332.2508    -335.1421       2.8913   306.4
1.7635        -332.2262    -335.1705       2.9443   312.0
1.7640        -332.2008    -335.1780       2.9772   315.5
1.7645        -332.1741    -335.1623       2.9882   316.7
1.7650        -332.1460    -335.1337       2.9878   316.6
1.7655        -332.1173    -335.1166       2.9994   317.9
1.7660        -332.0891    -335.1381       3.0490   323.1
1.7665        -332.0614    -335.2100       3.1486   333.7
1.7670        -332.0339    -335.3178       3.2839   348.0
1.7675        -332.0052    -335.4262       3.4210   362.5
1.7680        -331.9748    -335.4990       3.5241   373.5
1.7685        -331.9426    -335.5145       3.5720   378.5
1.7690        -331.9093    -335.4740       3.5646   377.8
1.7695        -331.8761    -335.3955       3.5194   373.0
1.7700        -331.8440    -335.3045       3.4606   366.7
1.7705        -331.8134    -335.2228       3.4095   361.3
1.7710        -331.7843    -335.1622       3.3780   358.0
1.7715        -331.7555    -335.1237       3.3682   357.0
1.7720        -331.7272    -335.1043       3.3771   357.9
1.7725        -331.6993    -335.0986       3.3992   360.2
1.7730        -331.6716    -335.0968       3.4252   363.0
1.7735        -331.6436    -335.0878       3.4442   365.0
1.7740        -331.6153    -335.0655       3.4502   365.6
1.7745        -331.5868    -335.0295       3.4427   364.8
1.7750        -331.5587    -334.9846       3.4259   363.1
1.7755        -331.5304    -334.9398       3.4094   361.3
1.7760        -331.5026    -334.9083       3.4057   360.9
1.7765        -331.4755    -334.8997       3.4241   362.9
1.7770        -331.4488    -334.9154       3.4666   367.4
1.7775        -331.4227    -334.9481       3.5254   373.6
1.7780        -331.3962    -334.9817       3.5855   380.0
1.7785        -331.3700    -335.0001       3.6302   384.7
1.7790        -331.3429    -334.9889       3.6460   386.4
1.7795        -331.3156    -334.9444       3.6288   384.6
1.7800        -331.2890    -334.8762       3.5872   380.2
1.7805        -331.2630    -334.7993       3.5363   374.8
1.7810        -331.2387    -334.7272       3.4885   369.7
1.7815        -331.2152    -334.6633       3.4481   365.4
1.7820        -331.1925    -334.6032       3.4107   361.5
1.7825        -331.1699    -334.5414       3.3715   357.3
1.7830        -331.1470    -334.4791       3.3321   353.1
1.7835        -331.1240    -334.4285       3.3046   350.2
1.7840        -331.1018    -334.4060       3.3042   350.2
1.7845        -331.0801    -334.4195       3.3394   353.9
1.7850        -331.0588    -334.4685       3.4097   361.4
1.7855        -331.0374    -334.5429       3.5056   371.5
1.7860        -331.0159    -334.6262       3.6103   382.6
1.7865        -330.9937    -334.6986       3.7049   392.6
1.7870        -330.9710    -334.7463       3.7753   400.1
1.7875        -330.9480    -334.7673       3.8193   404.8
1.7880        -330.9249    -334.7697       3.8447   407.5
1.7885        -330.9028    -334.7685       3.8657   409.7
1.7890        -330.8817    -334.7786       3.8970   413.0
1.7895        -330.8614    -334.8090       3.9476   418.4
1.7900        -330.8428    -334.8626       4.0198   426.0
1.7905        -330.8256    -334.9317       4.1061   435.1
1.7910        -330.8097    -334.9985       4.1888   443.9
1.7915        -330.7953    -335.0390       4.2437   449.7
1.7920        -330.7812    -335.0307       4.2495   450.3
1.7925        -330.7676    -334.9652       4.1977   444.9
1.7930        -330.7547    -334.8530       4.0983   434.3
1.7935        -330.7425    -334.7228       3.9803   421.8
1.7940        -330.7325    -334.6111       3.8787   411.1
1.7945        -330.7238    -334.5458       3.8220   405.0
1.7950        -330.7174    -334.5418       3.8244   405.3
1.7955        -330.7125    -334.5961       3.8836   411.6
1.7960        -330.7089    -334.6936       3.9847   422.3
1.7965        -330.7061    -334.8108       4.1047   435.0
1.7970        -330.7050    -334.9209       4.2158   446.8
1.7975        -330.7048    -334.9967       4.2919   454.8
1.7980        -330.7053    -335.0220       4.3167   457.5
1.7985        -330.7067    -334.9934       4.2867   454.3
1.7990        -330.7092    -334.9237       4.2144   446.6
1.7995        -330.7128    -334.8379       4.1250   437.2
1.8000        -330.7184    -334.7635       4.0451   428.7
1.8005        -330.7258    -334.7205       3.9948   423.4
1.8010        -330.7356    -334.7155       3.9799   421.8
1.8015        -330.7466    -334.7376       3.9909   422.9
1.8020        -330.7588    -334.7688       4.0100   425.0
1.8025        -330.7715    -334.7937       4.0222   426.3
1.8030        -330.7859    -334.8029       4.0171   425.7
1.8035        -330.8008    -334.7864       3.9856   422.4
1.8040        -330.8165    -334.7390       3.9225   415.7
1.8045        -330.8320    -334.6632       3.8312   406.0
1.8050        -330.8467    -334.5743       3.7276   395.0
1.8055        -330.8621    -334.5020       3.6399   385.7
1.8060        -330.8784    -334.4751       3.5966   381.2
1.8065        -330.8968    -334.5073       3.6105   382.6
1.8070        -330.9172    -334.5876       3.6704   389.0
1.8075        -330.9384    -334.6865       3.7481   397.2
1.8080        -330.9597    -334.7742       3.8145   404.3
1.8085        -330.9812    -334.8321       3.8509   408.1
1.8090        -331.0033    -334.8558       3.8525   408.3
1.8095        -331.0253    -334.8510       3.8256   405.4
1.8100        -331.0482    -334.8305       3.7822   400.8
1.8105        -331.0720    -334.8043       3.7324   395.5
1.8110        -331.0960    -334.7784       3.6824   390.2
1.8115        -331.1204    -334.7586       3.6382   385.6
1.8120        -331.1453    -334.7483       3.6030   381.8
1.8125        -331.1706    -334.7478       3.5772   379.1
1.8130        -331.1961    -334.7560       3.5599   377.3
1.8135        -331.2224    -334.7718       3.5494   376.2
1.8140        -331.2487    -334.7911       3.5424   375.4
1.8145        -331.2754    -334.8101       3.5348   374.6
1.8150        -331.3020    -334.8264       3.5244   373.5
1.8155        -331.3293    -334.8408       3.5115   372.1
1.8160        -331.3567    -334.8542       3.4975   370.7
1.8165        -331.3842    -334.8680       3.4838   369.2
1.8170        -331.4119    -334.8845       3.4726   368.0
1.8175        -331.4396    -334.9083       3.4687   367.6
1.8180        -331.4681    -334.9440       3.4759   368.4
1.8185        -331.4974    -334.9886       3.4912   370.0
1.8190        -331.5271    -335.0340       3.5069   371.7
1.8195        -331.5569    -335.0710       3.5141   372.4
1.8200        -331.5865    -335.0961       3.5096   371.9
1.8205        -331.6159    -335.1151       3.4992   370.8
1.8210        -331.6463    -335.1364       3.4901   369.9
1.8215        -331.6775    -335.1597       3.4822   369.0
1.8220        -331.7096    -335.1740       3.4643   367.1
1.8225        -331.7406    -335.1639       3.4233   362.8
1.8230        -331.7710    -335.1246       3.3536   355.4
1.8235        -331.7997    -335.0598       3.2600   345.5
1.8240        -331.8275    -334.9867       3.1592   334.8
1.8245        -331.8539    -334.9269       3.0730   325.7
1.8250        -331.8808    -334.9010       3.0202   320.1
1.8255        -331.9083    -334.9135       3.0052   318.5
1.8260        -331.9362    -334.9516       3.0154   319.6
1.8265        -331.9639    -334.9945       3.0307   321.2
1.8270        -331.9903    -335.0219       3.0316   321.3
1.8275        -332.0160    -335.0248       3.0088   318.9
1.8280        -332.0405    -335.0060       2.9656   314.3
1.8285        -332.0644    -334.9776       2.9132   308.7
1.8290        -332.0874    -334.9510       2.8635   303.5
1.8295        -332.1096    -334.9364       2.8268   299.6
1.8300        -332.1309    -334.9443       2.8134   298.2
1.8305        -332.1524    -334.9838       2.8314   300.1
1.8310        -332.1751    -335.0528       2.8778   305.0
1.8315        -332.1982    -335.1327       2.9345   311.0
1.8320        -332.2215    -335.1948       2.9733   315.1
1.8325        -332.2430    -335.2112       2.9683   314.6
1.8330        -332.2626    -335.1748       2.9122   308.6
1.8335        -332.2802    -335.1001       2.8199   298.8
1.8340        -332.2966    -335.0180       2.7214   288.4
1.8345        -332.3128    -334.9625       2.6498   280.8
1.8350        -332.3297    -334.9524       2.6228   278.0
1.8355        -332.3466    -334.9852       2.6386   279.6
1.8360        -332.3635    -335.0452       2.6817   284.2
1.8365        -332.3795    -335.1112       2.7317   289.5
1.8370        -332.3944    -335.1697       2.7753   294.1
1.8375        -332.4087    -335.2175       2.8088   297.7
1.8380        -332.4224    -335.2576       2.8351   300.5
1.8385        -332.4361    -335.2960       2.8599   303.1
1.8390        -332.4497    -335.3368       2.8870   306.0
1.8395        -332.4636    -335.3786       2.9150   308.9
1.8400        -332.4776    -335.4141       2.9366   311.2
1.8405        -332.4901    -335.4347       2.9446   312.1
1.8410        -332.5017    -335.4429       2.9411   311.7
1.8415        -332.5133    -335.4475       2.9342   311.0
1.8420        -332.5251    -335.4556       2.9306   310.6
1.8425        -332.5369    -335.4663       2.9294   310.5
1.8430        -332.5480    -335.4735       2.9255   310.0
1.8435        -332.5580    -335.4746       2.9166   309.1
1.8440        -332.5677    -335.4737       2.9061   308.0
1.8445        -332.5778    -335.4740       2.8962   306.9
1.8450        -332.5874    -335.4692       2.8818   305.4
1.8455        -332.5968    -335.4495       2.8527   302.3
1.8460        -332.6048    -335.4060       2.8012   296.9
1.8465        -332.6115    -335.3410       2.7295   289.3
1.8470        -332.6170    -335.2679       2.6510   280.9
1.8475        -332.6213    -335.2094       2.5881   274.3
1.8480        -332.6256    -335.1921       2.5665   272.0
1.8485        -332.6305    -335.2306       2.6002   275.6
1.8490        -332.6360    -335.3201       2.6841   284.5
1.8495        -332.6422    -335.4370       2.7948   296.2
1.8500        -332.6478    -335.5434       2.8955   306.9
1.8505        -332.6527    -335.6031       2.9505   312.7
1.8510        -332.6555    -335.5942       2.9386   311.4
1.8515        -332.6556    -335.5191       2.8635   303.5
1.8520        -332.6540    -335.4127       2.7587   292.4
1.8525        -332.6526    -335.3277       2.6751   283.5
1.8530        -332.6526    -335.3039       2.6513   281.0
1.8535        -332.6543    -335.3487       2.6944   285.5
1.8540        -332.6567    -335.4349       2.7782   294.4
1.8545        -332.6579    -335.5159       2.8580   302.9
1.8550        -332.6579    -335.5506       2.8927   306.6
1.8555        -332.6555    -335.5157       2.8602   303.1
1.8560        -332.6516    -335.4143       2.7628   292.8
1.8565        -332.6461    -335.2718       2.6257   278.3
1.8570        -332.6404    -335.1291       2.4888   263.8
1.8575        -332.6347    -335.0269       2.3922   253.5
1.8580        -332.6299    -334.9929       2.3629   250.4
1.8585        -332.6254    -335.0331       2.4077   255.2
1.8590        -332.6206    -335.1354       2.5148   266.5
1.8595        -332.6154    -335.2751       2.6597   281.9
1.8600        -332.6096    -335.4180       2.8083   297.6
1.8605        -332.6029    -335.5254       2.9225   309.7
1.8610        -332.5938    -335.5639       2.9700   314.8
1.8615        -332.5826    -335.5213       2.9387   311.4
1.8620        -332.5687    -335.4184       2.8498   302.0
1.8625        -332.5539    -335.3104       2.7565   292.1
1.8630        -332.5404    -335.2616       2.7212   288.4
1.8635        -332.5295    -335.3107       2.7812   294.7
1.8640        -332.5207    -335.4472       2.9265   310.1
1.8645        -332.5114    -335.6164       3.1050   329.1
1.8650        -332.5003    -335.7513       3.2510   344.5
1.8655        -332.4861    -335.8037       3.3176   351.6
1.8660        -332.4700    -335.7606       3.2906   348.7
1.8665        -332.4523    -335.6413       3.1890   338.0
1.8670        -332.4354    -335.4909       3.0554   323.8
1.8675        -332.4193    -335.3565       2.9372   311.3
1.8680        -332.4042    -335.2763       2.8720   304.4
1.8685        -332.3905    -335.2700       2.8795   305.2
1.8690        -332.3769    -335.3347       2.9577   313.5
1.8695        -332.3637    -335.4512       3.0875   327.2
1.8700        -332.3501    -335.5859       3.2358   342.9
1.8705        -332.3353    -335.6968       3.3615   356.2
1.8710        -332.3193    -335.7485       3.4292   363.4
1.8715        -332.3018    -335.7237       3.4219   362.6
1.8720        -332.2831    -335.6315       3.3484   354.9
1.8725        -332.2640    -335.5042       3.2402   343.4
1.8730        -332.2458    -335.3858       3.1401   332.8
1.8735        -332.2292    -335.3145       3.0853   327.0
1.8740        -332.2147    -335.3037       3.0890   327.4
1.8745        -332.2008    -335.3374       3.1366   332.4
1.8750        -332.1864    -335.3830       3.1967   338.8
1.8755        -332.1714    -335.4045       3.2331   342.6
1.8760        -332.1548    -335.3746       3.2198   341.2
1.8765        -332.1369    -335.2888       3.1519   334.0
